VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration
2,2017-03-10 14:09:10,2017-03-10 14:12:11,5,0.6436000000000001,1,N,161,161,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,3.0166666666666666
1,2017-03-10 14:09:11,2017-03-10 14:17:07,1,1.4481,1,N,140,263,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,7.9333333333333345
1,2017-03-10 14:09:11,2017-03-10 14:33:06,1,6.1141999999999985,1,N,107,236,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55,23.91666666666667
2,2017-03-10 14:09:11,2017-03-10 14:32:14,2,5.116619999999999,1,N,100,236,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16,23.05
2,2017-03-10 14:09:11,2017-03-10 14:24:43,1,4.456930000000001,1,N,230,140,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,15.533333333333335
2,2017-03-10 14:09:11,2017-03-10 14:50:30,1,29.09072,2,N,132,234,1,52.0,0.0,0.5,3.0,5.54,0.3,61.34,41.31666666666667
1,2017-03-10 14:09:12,2017-03-10 14:17:02,1,2.2526,1,N,237,236,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,7.833333333333334
1,2017-03-10 14:09:12,2017-03-10 14:12:29,1,0.9654,1,N,170,137,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,3.283333333333333
2,2017-03-10 14:09:12,2017-03-10 14:29:27,1,3.44326,1,N,234,163,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8,20.25
2,2017-03-10 14:09:12,2017-03-10 14:22:58,1,3.34672,1,N,164,158,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,13.766666666666667
2,2017-03-10 14:09:12,2017-03-10 14:20:42,1,0.83668,1,N,164,186,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,11.5
2,2017-03-10 14:09:12,2017-03-10 14:13:26,1,1.09412,1,N,234,234,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.233333333333333
1,2017-03-10 14:09:13,2017-03-10 14:13:31,1,1.4481,1,N,142,43,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.3
1,2017-03-10 14:09:13,2017-03-10 14:20:39,1,0.9654,1,N,161,161,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,11.433333333333335
2,2017-03-10 14:09:13,2017-03-10 15:09:02,5,29.07463,2,N,132,230,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,59.81666666666667
2,2017-03-10 14:09:13,2017-03-10 14:17:25,6,1.67336,1,N,186,170,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,8.200000000000001
2,2017-03-10 14:09:13,2017-03-10 14:26:27,1,3.97423,1,N,229,239,1,13.0,0.0,0.5,3.0,0.0,0.3,16.8,17.233333333333334
1,2017-03-10 14:09:14,2017-03-10 14:37:47,1,13.8374,1,N,138,100,2,30.5,0.0,0.5,0.0,5.54,0.3,36.84,28.55
2,2017-03-10 14:09:14,2017-03-10 15:02:24,1,27.98051,2,N,164,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,53.16666666666666
2,2017-03-10 14:09:14,2017-03-10 14:14:33,5,1.22284,1,N,143,239,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,5.316666666666666
2,2017-03-10 14:09:14,2017-03-10 14:20:31,1,1.20675,1,N,161,48,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,11.283333333333333
1,2017-03-10 14:09:15,2017-03-10 14:13:48,1,0.9654,1,N,230,163,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.55
2,2017-03-10 14:09:15,2017-03-10 14:20:26,1,1.96298,1,N,161,164,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,11.183333333333335
1,2017-03-10 14:09:16,2017-03-10 14:48:01,1,13.3547,1,N,138,170,1,31.5,0.0,0.5,6.45,0.0,0.3,38.75,38.75
2,2017-03-10 14:09:16,2017-03-10 14:19:28,1,1.72163,1,N,107,170,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,10.2
2,2017-03-10 14:09:16,2017-03-10 14:11:12,1,0.6436000000000001,1,N,237,237,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,1.9333333333333336
2,2017-03-10 14:09:16,2017-03-10 14:31:03,1,7.948460000000002,1,N,107,7,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8,21.78333333333333
2,2017-03-10 14:09:16,2017-03-10 14:23:26,1,1.7538099999999999,1,N,186,170,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,14.166666666666664
1,2017-03-10 14:09:17,2017-03-10 14:16:16,1,1.7699,1,N,230,50,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,6.9833333333333325
1,2017-03-10 14:09:17,2017-03-10 14:27:04,4,3.3789,1,N,43,230,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,17.783333333333335
2,2017-03-10 14:09:17,2017-03-10 14:15:54,1,1.09412,1,N,239,143,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,6.616666666666666
2,2017-03-10 14:09:17,2017-03-10 14:14:04,1,1.7859900000000002,1,N,236,262,1,5.5,0.0,0.5,0.94,0.0,0.3,7.24,4.783333333333333
2,2017-03-10 14:09:17,2017-03-10 14:14:11,1,1.0619399999999999,1,N,237,140,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.9
2,2017-03-10 14:09:18,2017-03-10 14:15:05,1,1.2872,1,N,234,170,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88,5.783333333333332
1,2017-03-10 14:09:19,2017-03-10 14:16:01,2,0.8045,1,N,137,164,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,6.7
1,2017-03-10 14:09:19,2017-03-10 14:11:49,1,0.4827,1,N,233,233,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2.5
2,2017-03-10 14:09:19,2017-03-10 14:30:44,2,3.76506,1,N,113,162,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8,21.416666666666668
2,2017-03-10 14:09:19,2017-03-10 14:37:17,1,15.43031,1,N,138,237,1,30.0,0.0,0.5,7.27,5.54,0.3,43.61,27.966666666666665
1,2017-03-10 14:09:20,2017-03-10 14:22:09,1,3.3789,1,N,116,168,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,12.816666666666665
1,2017-03-10 14:09:20,2017-03-10 14:13:37,1,1.2872,1,N,238,236,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,4.283333333333333
1,2017-03-10 14:09:20,2017-03-10 14:17:33,1,1.7699,1,N,163,186,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,8.216666666666667
1,2017-03-10 14:09:20,2017-03-10 14:24:01,1,3.5398,1,N,141,239,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,14.683333333333335
1,2017-03-10 14:09:20,2017-03-10 14:35:41,1,17.2163,1,N,161,129,1,35.0,0.0,0.5,10.5,5.54,0.3,51.84,26.35
1,2017-03-10 14:09:20,2017-03-10 14:24:04,1,4.0225,1,N,261,107,1,11.5,0.0,0.5,2.5,0.0,0.3,14.8,14.733333333333333
1,2017-03-10 14:09:20,2017-03-10 14:11:30,1,0.4827,1,N,229,141,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2.1666666666666665
2,2017-03-10 14:09:20,2017-03-10 14:14:18,1,1.01367,1,N,239,142,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.966666666666667
2,2017-03-10 14:09:20,2017-03-10 14:21:40,1,2.5583099999999996,1,N,114,107,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,12.333333333333336
2,2017-03-10 14:09:20,2017-03-10 14:24:51,1,3.45935,1,N,158,87,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,15.51666666666667
1,2017-03-10 14:09:21,2017-03-10 14:19:29,1,2.5744,1,N,231,211,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,10.133333333333333
2,2017-03-10 14:09:21,2017-03-10 14:19:50,1,2.91229,1,N,164,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,10.483333333333333
2,2017-03-10 14:09:21,2017-03-10 14:17:17,6,1.62509,1,N,246,186,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,7.9333333333333345
2,2017-03-10 14:09:21,2017-03-10 14:17:21,1,1.81817,1,N,152,152,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.000000000000002
2,2017-03-10 14:09:22,2017-03-10 15:01:59,1,31.10197,2,N,132,249,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,52.61666666666667
2,2017-03-10 14:09:22,2017-03-10 14:11:41,1,0.83668,1,N,236,75,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76,2.316666666666667
2,2017-03-10 14:09:22,2017-03-10 14:12:13,1,0.93322,1,N,163,237,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2.85
2,2017-03-10 14:09:22,2017-03-10 14:19:45,1,2.5744,1,N,237,161,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.383333333333333
1,2017-03-10 14:09:23,2017-03-10 14:22:28,1,2.8962,1,N,79,234,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,13.083333333333336
1,2017-03-10 14:09:23,2017-03-10 14:24:13,1,3.218,1,N,264,264,1,11.5,0.0,0.5,3.65,0.0,0.3,15.95,14.833333333333336
1,2017-03-10 14:09:23,2017-03-10 14:22:35,2,5.6315,1,N,140,79,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,13.2
1,2017-03-10 14:09:23,2017-03-10 14:12:08,1,1.1263,1,N,239,142,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2.75
2,2017-03-10 14:09:23,2017-03-10 14:12:43,6,0.6436000000000001,1,N,43,43,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,3.333333333333333
2,2017-03-10 14:09:23,2017-03-10 14:25:36,6,2.68703,1,N,163,237,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,16.21666666666667
2,2017-03-10 14:09:24,2017-03-10 14:18:46,1,0.9975799999999999,1,N,161,170,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,9.366666666666667
1,2017-03-10 14:09:25,2017-03-10 14:31:38,1,3.218,1,N,229,186,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35,22.216666666666665
1,2017-03-10 14:09:25,2017-03-10 14:19:22,1,1.9308,1,N,100,246,1,8.0,0.0,0.5,2.0,0.0,0.3,10.8,9.95
1,2017-03-10 14:09:25,2017-03-10 14:14:08,1,1.2872,1,N,79,114,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,4.716666666666667
1,2017-03-10 14:09:25,2017-03-10 14:23:23,1,3.218,1,N,230,140,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,13.966666666666667
2,2017-03-10 14:09:25,2017-03-10 14:25:23,6,4.36039,1,N,234,141,1,12.5,0.0,0.5,1.6,0.0,0.3,14.9,15.966666666666667
1,2017-03-10 14:09:26,2017-03-10 14:16:56,1,1.609,1,N,114,231,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1,7.5
1,2017-03-10 14:09:26,2017-03-10 14:13:44,1,0.8045,1,N,79,113,1,4.5,0.0,0.5,0.7,0.0,0.3,6.0,4.3
2,2017-03-10 14:09:26,2017-03-10 14:24:33,1,3.7007,1,N,151,263,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,15.116666666666667
2,2017-03-10 14:09:26,2017-03-10 14:20:41,1,2.6709400000000003,1,N,209,114,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39,11.25
2,2017-03-10 14:09:27,2017-03-10 14:58:04,1,29.94349,3,N,163,1,1,73.5,0.0,0.0,21.08,10.5,0.3,105.38,48.61666666666667
2,2017-03-10 14:09:27,2017-03-10 14:41:14,2,21.83413,3,N,148,1,1,58.0,0.0,0.0,20.64,10.5,0.3,89.44,31.78333333333334
2,2017-03-10 14:09:27,2017-03-10 14:41:59,1,15.70384,1,N,132,131,2,30.5,0.0,0.5,0.0,0.0,0.3,31.3,32.53333333333334
1,2017-03-10 14:09:28,2017-03-10 14:26:34,1,3.8616,1,N,238,230,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,17.1
1,2017-03-10 14:09:28,2017-03-10 14:24:52,2,3.218,1,N,237,170,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8,15.400000000000002
1,2017-03-10 14:09:28,2017-03-10 14:29:03,1,5.6315,1,N,79,209,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,19.58333333333333
1,2017-03-10 14:09:28,2017-03-10 14:13:39,4,1.609,1,N,138,138,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,4.183333333333334
2,2017-03-10 14:09:28,2017-03-10 14:21:25,1,2.9605599999999996,1,N,43,50,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,11.95
2,2017-03-10 14:09:28,2017-03-10 14:16:03,1,1.96298,1,N,211,79,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0,6.583333333333332
2,2017-03-10 14:09:28,2017-03-10 14:20:26,2,2.71921,1,N,237,75,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27,10.966666666666667
1,2017-03-10 14:09:29,2017-03-10 14:38:33,1,13.8374,1,N,161,138,1,28.5,0.0,0.5,5.0,0.0,0.3,34.3,29.066666666666666
2,2017-03-10 14:09:29,2017-03-10 14:11:56,3,1.01367,1,N,125,158,1,4.0,0.0,0.5,0.72,0.0,0.3,5.52,2.45
1,2017-03-10 14:09:30,2017-03-10 14:40:09,1,10.4585,1,N,50,112,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3,30.65
1,2017-03-10 14:09:30,2017-03-10 14:19:49,4,2.0917,1,N,163,186,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,10.316666666666666
2,2017-03-10 14:09:30,2017-03-10 14:39:33,2,14.89934,1,N,138,243,1,30.0,0.0,0.5,10.9,5.54,0.3,47.24,30.05
1,2017-03-10 14:09:31,2017-03-10 15:14:05,1,25.744,2,N,211,132,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8,64.56666666666668
1,2017-03-10 14:09:31,2017-03-10 14:21:02,1,1.4481,1,N,137,234,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,11.516666666666667
1,2017-03-10 14:09:31,2017-03-10 14:22:53,1,2.8962,1,N,170,141,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,13.366666666666667
2,2017-03-10 14:09:31,2017-03-10 14:17:23,1,1.83426,1,N,163,48,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,7.866666666666667
2,2017-03-10 14:09:31,2017-03-10 14:29:08,4,3.97423,1,N,249,137,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,19.616666666666667
2,2017-03-10 14:09:31,2017-03-10 14:11:03,1,0.4827,1,N,13,13,1,3.0,0.0,0.5,0.0,0.0,0.3,3.8,1.5333333333333334
1,2017-03-10 14:09:32,2017-03-10 14:22:25,1,1.1263,1,N,230,170,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,12.883333333333333
2,2017-03-10 14:09:32,2017-03-10 14:16:24,1,1.27111,1,N,162,237,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,6.866666666666666
1,2017-03-10 14:09:33,2017-03-10 14:15:46,1,1.9308,1,N,229,237,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,6.216666666666668
1,2017-03-10 14:09:33,2017-03-10 14:24:08,1,2.5744,1,N,264,264,1,10.5,0.0,0.5,2.8,0.0,0.3,14.1,14.583333333333336
2,2017-03-10 14:09:33,2017-03-10 14:14:43,5,0.98149,1,N,79,79,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8,5.166666666666667
2,2017-03-10 14:09:33,2017-03-10 14:17:32,1,1.27111,1,N,236,263,1,6.5,0.0,0.5,0.73,0.0,0.3,8.03,7.983333333333333
2,2017-03-10 14:09:33,2017-03-10 14:24:11,1,2.23651,1,N,230,186,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,14.633333333333333
2,2017-03-10 14:09:33,2017-03-10 14:22:15,1,1.2389299999999999,1,N,234,186,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,12.7
2,2017-03-10 14:09:33,2017-03-10 14:34:50,1,2.36523,1,N,233,186,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56,25.28333333333333
2,2017-03-10 14:09:33,2017-03-10 14:25:52,1,5.7602199999999995,1,N,246,236,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75,16.31666666666667
1,2017-03-10 14:09:34,2017-03-10 14:18:05,2,1.609,1,N,48,163,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,8.516666666666667
1,2017-03-10 14:09:34,2017-03-10 14:25:59,1,4.3443000000000005,1,N,100,238,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,16.416666666666668
1,2017-03-10 14:09:34,2017-03-10 14:18:22,1,1.609,1,N,238,239,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,8.8
2,2017-03-10 14:09:34,2017-03-10 14:19:00,1,1.7377200000000002,1,N,107,249,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,9.433333333333334
2,2017-03-10 14:09:34,2017-03-10 14:25:07,1,2.01125,1,N,164,230,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,15.550000000000002
2,2017-03-10 14:09:34,2017-03-10 14:16:07,1,1.80208,1,N,246,234,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,6.55
2,2017-03-10 14:09:34,2017-03-10 14:17:27,1,1.89862,1,N,162,141,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,7.883333333333335
2,2017-03-10 14:09:34,2017-03-10 14:22:53,1,4.48911,1,N,161,145,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,13.316666666666665
1,2017-03-10 14:09:35,2017-03-10 14:15:28,1,2.0917,1,N,237,236,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,5.883333333333334
1,2017-03-10 14:09:35,2017-03-10 14:58:51,4,28.3184,2,N,132,161,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,49.26666666666666
2,2017-03-10 14:09:35,2017-03-10 14:53:33,1,30.667540000000002,2,N,263,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,43.96666666666667
2,2017-03-10 14:09:35,2017-03-10 14:19:39,1,2.6226700000000003,1,N,87,211,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,10.066666666666666
2,2017-03-10 14:09:35,2017-03-10 14:31:21,2,4.47302,1,N,170,43,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,21.766666666666666
1,2017-03-10 14:09:36,2017-03-10 14:10:31,1,0.16090000000000002,1,N,13,13,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.9166666666666666
1,2017-03-10 14:09:36,2017-03-10 14:18:21,1,1.7699,1,N,163,186,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8,8.75
1,2017-03-10 14:09:37,2017-03-10 14:22:48,1,2.4135,1,N,100,142,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04,13.183333333333335
2,2017-03-10 14:09:37,2017-03-10 14:17:29,4,1.7377200000000002,1,N,162,237,1,7.0,0.0,0.5,0.78,0.0,0.3,8.58,7.866666666666667
2,2017-03-10 14:09:37,2017-03-10 14:17:20,1,0.88495,1,N,100,161,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,7.716666666666668
2,2017-03-10 14:09:37,2017-03-10 14:23:49,1,4.19949,1,N,229,79,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3,14.2
2,2017-03-10 14:09:38,2017-03-10 14:19:08,1,1.609,1,N,161,233,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,9.5
1,2017-03-10 14:09:39,2017-03-10 14:20:44,1,1.2872,1,N,162,170,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,11.083333333333336
1,2017-03-10 14:09:39,2017-03-10 14:20:27,2,2.7353,1,N,161,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,10.8
1,2017-03-10 14:09:39,2017-03-10 14:29:08,1,4.0225,1,N,68,161,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,19.483333333333334
1,2017-03-10 14:09:39,2017-03-10 14:41:47,1,19.9516,1,N,87,138,1,36.5,0.0,0.5,7.45,0.0,0.3,44.75,32.13333333333334
1,2017-03-10 14:09:39,2017-03-10 14:21:16,1,1.4481,1,N,48,68,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,11.616666666666667
2,2017-03-10 14:09:39,2017-03-10 14:39:11,1,3.73288,1,N,107,48,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,29.53333333333333
1,2017-03-10 14:09:40,2017-03-10 14:19:40,1,1.4481,1,N,161,233,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,10.0
1,2017-03-10 14:09:41,2017-03-10 14:13:52,1,1.1263,1,N,142,163,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,4.183333333333334
1,2017-03-10 14:09:41,2017-03-10 14:14:53,1,1.9308,1,N,68,48,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3,5.2
1,2017-03-10 14:09:41,2017-03-10 14:28:45,1,6.2751,1,N,246,239,1,16.5,0.0,0.5,1.8,0.0,0.3,19.1,19.066666666666666
1,2017-03-10 14:09:41,2017-03-10 14:13:57,1,0.8045,1,N,113,249,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3,4.266666666666667
2,2017-03-10 14:09:41,2017-03-10 14:22:55,1,4.135129999999998,1,N,137,45,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,13.233333333333333
1,2017-03-10 14:09:42,2017-03-10 14:17:28,1,4.6661,1,N,140,224,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3,7.7666666666666675
1,2017-03-10 14:09:43,2017-03-10 14:21:31,1,6.7578000000000005,1,N,170,45,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35,11.8
2,2017-03-10 14:09:43,2017-03-10 14:12:19,1,0.7884099999999999,1,N,238,238,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2.6
2,2017-03-10 14:09:43,2017-03-10 14:12:19,1,1.4481,1,N,236,75,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,2.6
2,2017-03-10 14:09:43,2017-03-10 14:21:33,1,1.7538099999999999,1,N,234,170,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,11.833333333333336
2,2017-03-10 14:09:43,2017-03-10 14:22:36,1,2.79966,1,N,43,162,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,12.883333333333333
2,2017-03-10 14:09:43,2017-03-10 14:26:24,1,4.36039,1,N,237,224,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,16.683333333333334
1,2017-03-10 14:09:44,2017-03-10 14:23:15,1,3.0571,1,N,100,158,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,13.516666666666667
1,2017-03-10 14:09:44,2017-03-10 14:15:32,1,0.9654,1,N,141,262,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.8
2,2017-03-10 14:09:44,2017-03-10 14:17:04,4,1.86644,1,N,238,142,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,7.333333333333332
2,2017-03-10 14:09:44,2017-03-10 14:11:17,1,0.7562300000000001,1,N,239,239,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,1.55
2,2017-03-10 14:09:45,2017-03-10 14:30:41,2,10.71594,1,N,231,238,1,22.0,0.0,0.5,5.0,0.0,0.3,27.8,20.933333333333334
1,2017-03-10 14:09:46,2017-03-10 14:11:09,1,0.32180000000000003,1,N,142,142,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,1.3833333333333333
2,2017-03-10 14:09:46,2017-03-10 14:16:53,1,0.7401399999999999,1,N,264,264,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,7.116666666666666
2,2017-03-10 14:09:46,2017-03-10 14:40:09,1,4.42475,1,N,237,186,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8,30.38333333333333
2,2017-03-10 14:09:46,2017-03-10 14:25:39,6,13.9983,1,N,137,138,1,25.0,0.0,0.5,0.0,5.54,0.3,31.34,15.883333333333335
2,2017-03-10 14:09:46,2017-03-10 14:41:25,5,6.40382,1,N,87,230,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,31.65
2,2017-03-10 14:09:46,2017-03-10 14:31:00,2,15.1246,1,N,170,138,2,27.5,0.0,0.5,0.0,5.54,0.3,33.84,21.233333333333334
2,2017-03-10 14:09:46,2017-03-10 14:28:10,5,3.31454,1,N,48,237,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3,18.4
1,2017-03-10 14:09:47,2017-03-10 14:20:59,2,2.7353,1,N,237,142,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,11.2
1,2017-03-10 14:09:47,2017-03-10 14:20:01,1,2.7353,1,N,238,263,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3,10.233333333333333
1,2017-03-10 14:09:47,2017-03-10 14:13:04,1,0.8045,1,N,68,100,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75,3.283333333333333
2,2017-03-10 14:09:47,2017-03-10 14:20:31,3,1.91471,1,N,233,237,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,10.733333333333333
1,2017-03-10 14:09:48,2017-03-10 14:27:52,1,4.3443000000000005,1,N,264,264,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,18.066666666666666
1,2017-03-10 14:09:48,2017-03-10 14:34:29,2,6.436,1,N,163,231,1,18.0,0.0,0.5,4.2,0.0,0.3,23.0,24.68333333333333
1,2017-03-10 14:09:48,2017-03-10 14:22:34,1,1.609,1,N,162,186,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,12.766666666666667
2,2017-03-10 14:09:48,2017-03-10 14:25:18,2,2.54222,1,N,246,162,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,15.500000000000002
2,2017-03-10 14:09:48,2017-03-10 14:14:32,5,0.88495,1,N,230,161,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.733333333333333
2,2017-03-10 14:09:48,2017-03-10 14:12:54,1,1.35156,1,N,137,79,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,3.1
2,2017-03-10 14:09:48,2017-03-10 14:12:51,1,0.69187,1,N,238,239,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,3.05
2,2017-03-10 14:09:48,2017-03-10 14:48:31,1,25.79227,1,N,132,145,1,45.5,0.0,0.5,11.58,0.0,0.3,57.88,38.71666666666667
1,2017-03-10 14:09:49,2017-03-10 14:26:28,1,2.4135,1,N,107,186,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75,16.650000000000002
2,2017-03-10 14:09:49,2017-03-10 14:16:51,2,1.19066,1,N,161,186,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84,7.033333333333332
2,2017-03-10 14:09:49,2017-03-10 14:18:50,1,3.29845,1,N,48,90,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,9.016666666666667
2,2017-03-10 14:09:49,2017-03-10 14:23:46,2,2.39741,1,N,161,234,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,13.95
2,2017-03-10 14:09:49,2017-03-10 14:24:42,1,3.04101,1,N,239,262,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,14.883333333333333
2,2017-03-10 14:09:49,2017-03-10 14:30:54,1,7.48185,1,N,263,90,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16,21.08333333333333
