VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-03-10 14:09:13,2017-03-10 14:20:39,1,0.6,1,N,161,161,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2017-03-10 14:09:13,2017-03-10 15:09:02,5,18.07,2,N,132,230,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:09:13,2017-03-10 14:17:25,6,1.04,1,N,186,170,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-03-10 14:09:13,2017-03-10 14:26:27,1,2.47,1,N,229,239,1,13.0,0.0,0.5,3.0,0.0,0.3,16.8
1,2017-03-10 14:09:14,2017-03-10 14:37:47,1,8.6,1,N,138,100,2,30.5,0.0,0.5,0.0,5.54,0.3,36.84
2,2017-03-10 14:09:14,2017-03-10 15:02:24,1,17.39,2,N,164,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-03-10 14:09:14,2017-03-10 14:14:33,5,0.76,1,N,143,239,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2017-03-10 14:09:14,2017-03-10 14:20:31,1,0.75,1,N,161,48,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 14:09:15,2017-03-10 14:13:48,1,0.6,1,N,230,163,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:09:15,2017-03-10 14:20:26,1,1.22,1,N,161,164,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
1,2017-03-10 14:09:16,2017-03-10 14:48:01,1,8.3,1,N,138,170,1,31.5,0.0,0.5,6.45,0.0,0.3,38.75
2,2017-03-10 14:09:16,2017-03-10 14:19:28,1,1.07,1,N,107,170,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2017-03-10 14:09:16,2017-03-10 14:11:12,1,0.4,1,N,237,237,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2,2017-03-10 14:09:16,2017-03-10 14:31:03,1,4.94,1,N,107,7,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8
2,2017-03-10 14:09:16,2017-03-10 14:23:26,1,1.09,1,N,186,170,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-03-10 14:09:17,2017-03-10 14:16:16,1,1.1,1,N,230,50,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2017-03-10 14:09:17,2017-03-10 14:27:04,4,2.1,1,N,43,230,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-03-10 14:09:17,2017-03-10 14:15:54,1,0.68,1,N,239,143,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2017-03-10 14:09:17,2017-03-10 14:14:04,1,1.11,1,N,236,262,1,5.5,0.0,0.5,0.94,0.0,0.3,7.24
2,2017-03-10 14:09:17,2017-03-10 14:14:11,1,0.66,1,N,237,140,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:09:18,2017-03-10 14:15:05,1,0.8,1,N,234,170,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
1,2017-03-10 14:09:19,2017-03-10 14:16:01,2,0.5,1,N,137,164,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2017-03-10 14:09:19,2017-03-10 14:11:49,1,0.3,1,N,233,233,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-03-10 14:09:19,2017-03-10 14:30:44,2,2.34,1,N,113,162,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
2,2017-03-10 14:09:19,2017-03-10 14:37:17,1,9.59,1,N,138,237,1,30.0,0.0,0.5,7.27,5.54,0.3,43.61
1,2017-03-10 14:09:20,2017-03-10 14:22:09,1,2.1,1,N,116,168,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
1,2017-03-10 14:09:20,2017-03-10 14:13:37,1,0.8,1,N,238,236,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2017-03-10 14:09:20,2017-03-10 14:17:33,1,1.1,1,N,163,186,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2017-03-10 14:09:20,2017-03-10 14:24:01,1,2.2,1,N,141,239,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-03-10 14:09:20,2017-03-10 14:35:41,1,10.7,1,N,161,129,1,35.0,0.0,0.5,10.5,5.54,0.3,51.84
1,2017-03-10 14:09:20,2017-03-10 14:24:04,1,2.5,1,N,261,107,1,11.5,0.0,0.5,2.5,0.0,0.3,14.8
1,2017-03-10 14:09:20,2017-03-10 14:11:30,1,0.3,1,N,229,141,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-03-10 14:09:20,2017-03-10 14:14:18,1,0.63,1,N,239,142,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:09:20,2017-03-10 14:21:40,1,1.59,1,N,114,107,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2017-03-10 14:09:20,2017-03-10 14:24:51,1,2.15,1,N,158,87,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2017-03-10 14:09:21,2017-03-10 14:19:29,1,1.6,1,N,231,211,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 14:09:21,2017-03-10 14:19:50,1,1.81,1,N,164,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 14:09:21,2017-03-10 14:17:17,6,1.01,1,N,246,186,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2017-03-10 14:09:21,2017-03-10 14:17:21,1,1.13,1,N,152,152,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:09:22,2017-03-10 15:01:59,1,19.33,2,N,132,249,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92
2,2017-03-10 14:09:22,2017-03-10 14:11:41,1,0.52,1,N,236,75,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2017-03-10 14:09:22,2017-03-10 14:12:13,1,0.58,1,N,163,237,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-03-10 14:09:22,2017-03-10 14:19:45,1,1.6,1,N,237,161,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2017-03-10 14:09:23,2017-03-10 14:22:28,1,1.8,1,N,79,234,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 14:09:23,2017-03-10 14:24:13,1,2.0,1,N,264,264,1,11.5,0.0,0.5,3.65,0.0,0.3,15.95
1,2017-03-10 14:09:23,2017-03-10 14:22:35,2,3.5,1,N,140,79,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2017-03-10 14:09:23,2017-03-10 14:12:08,1,0.7,1,N,239,142,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 14:09:23,2017-03-10 14:12:43,6,0.4,1,N,43,43,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2017-03-10 14:09:23,2017-03-10 14:25:36,6,1.67,1,N,163,237,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 14:09:24,2017-03-10 14:18:46,1,0.62,1,N,161,170,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 14:09:25,2017-03-10 14:31:38,1,2.0,1,N,229,186,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
1,2017-03-10 14:09:25,2017-03-10 14:19:22,1,1.2,1,N,100,246,1,8.0,0.0,0.5,2.0,0.0,0.3,10.8
1,2017-03-10 14:09:25,2017-03-10 14:14:08,1,0.8,1,N,79,114,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-03-10 14:09:25,2017-03-10 14:23:23,1,2.0,1,N,230,140,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
2,2017-03-10 14:09:25,2017-03-10 14:25:23,6,2.71,1,N,234,141,1,12.5,0.0,0.5,1.6,0.0,0.3,14.9
1,2017-03-10 14:09:26,2017-03-10 14:16:56,1,1.0,1,N,114,231,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1
1,2017-03-10 14:09:26,2017-03-10 14:13:44,1,0.5,1,N,79,113,1,4.5,0.0,0.5,0.7,0.0,0.3,6.0
2,2017-03-10 14:09:26,2017-03-10 14:24:33,1,2.3,1,N,151,263,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 14:09:26,2017-03-10 14:20:41,1,1.66,1,N,209,114,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39
2,2017-03-10 14:09:27,2017-03-10 14:58:04,1,18.61,3,N,163,1,1,73.5,0.0,0.0,21.08,10.5,0.3,105.38
2,2017-03-10 14:09:27,2017-03-10 14:41:14,2,13.57,3,N,148,1,1,58.0,0.0,0.0,20.64,10.5,0.3,89.44
2,2017-03-10 14:09:27,2017-03-10 14:41:59,1,9.76,1,N,132,131,2,30.5,0.0,0.5,0.0,0.0,0.3,31.3
1,2017-03-10 14:09:28,2017-03-10 14:26:34,1,2.4,1,N,238,230,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2017-03-10 14:09:28,2017-03-10 14:24:52,2,2.0,1,N,237,170,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8
1,2017-03-10 14:09:28,2017-03-10 14:29:03,1,3.5,1,N,79,209,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
1,2017-03-10 14:09:28,2017-03-10 14:13:39,4,1.0,1,N,138,138,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2017-03-10 14:09:28,2017-03-10 14:21:25,1,1.84,1,N,43,50,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2017-03-10 14:09:28,2017-03-10 14:16:03,1,1.22,1,N,211,79,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0
2,2017-03-10 14:09:28,2017-03-10 14:20:26,2,1.69,1,N,237,75,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27
1,2017-03-10 14:09:29,2017-03-10 14:38:33,1,8.6,1,N,161,138,1,28.5,0.0,0.5,5.0,0.0,0.3,34.3
2,2017-03-10 14:09:29,2017-03-10 14:11:56,3,0.63,1,N,125,158,1,4.0,0.0,0.5,0.72,0.0,0.3,5.52
1,2017-03-10 14:09:30,2017-03-10 14:40:09,1,6.5,1,N,50,112,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
1,2017-03-10 14:09:30,2017-03-10 14:19:49,4,1.3,1,N,163,186,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 14:09:30,2017-03-10 14:39:33,2,9.26,1,N,138,243,1,30.0,0.0,0.5,10.9,5.54,0.3,47.24
1,2017-03-10 14:09:31,2017-03-10 15:14:05,1,16.0,2,N,211,132,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8
1,2017-03-10 14:09:31,2017-03-10 14:21:02,1,0.9,1,N,137,234,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2017-03-10 14:09:31,2017-03-10 14:22:53,1,1.8,1,N,170,141,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-03-10 14:09:31,2017-03-10 14:17:23,1,1.14,1,N,163,48,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-03-10 14:09:31,2017-03-10 14:29:08,4,2.47,1,N,249,137,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2017-03-10 14:09:31,2017-03-10 14:11:03,1,0.3,1,N,13,13,1,3.0,0.0,0.5,0.0,0.0,0.3,3.8
1,2017-03-10 14:09:32,2017-03-10 14:22:25,1,0.7,1,N,230,170,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2017-03-10 14:09:32,2017-03-10 14:16:24,1,0.79,1,N,162,237,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
1,2017-03-10 14:09:33,2017-03-10 14:15:46,1,1.2,1,N,229,237,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 14:09:33,2017-03-10 14:24:08,1,1.6,1,N,264,264,1,10.5,0.0,0.5,2.8,0.0,0.3,14.1
2,2017-03-10 14:09:33,2017-03-10 14:14:43,5,0.61,1,N,79,79,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:09:33,2017-03-10 14:17:32,1,0.79,1,N,236,263,1,6.5,0.0,0.5,0.73,0.0,0.3,8.03
2,2017-03-10 14:09:33,2017-03-10 14:24:11,1,1.39,1,N,230,186,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-03-10 14:09:33,2017-03-10 14:22:15,1,0.77,1,N,234,186,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2017-03-10 14:09:33,2017-03-10 14:34:50,1,1.47,1,N,233,186,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2017-03-10 14:09:33,2017-03-10 14:25:52,1,3.58,1,N,246,236,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75
1,2017-03-10 14:09:34,2017-03-10 14:18:05,2,1.0,1,N,48,163,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2017-03-10 14:09:34,2017-03-10 14:25:59,1,2.7,1,N,100,238,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2017-03-10 14:09:34,2017-03-10 14:18:22,1,1.0,1,N,238,239,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2017-03-10 14:09:34,2017-03-10 14:19:00,1,1.08,1,N,107,249,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2017-03-10 14:09:34,2017-03-10 14:25:07,1,1.25,1,N,164,230,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-03-10 14:09:34,2017-03-10 14:16:07,1,1.12,1,N,246,234,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 14:09:34,2017-03-10 14:17:27,1,1.18,1,N,162,141,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:09:34,2017-03-10 14:22:53,1,2.79,1,N,161,145,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2017-03-10 14:09:35,2017-03-10 14:15:28,1,1.3,1,N,237,236,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2017-03-10 14:09:35,2017-03-10 14:58:51,4,17.6,2,N,132,161,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-03-10 14:09:35,2017-03-10 14:53:33,1,19.06,2,N,263,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:09:35,2017-03-10 14:19:39,1,1.63,1,N,87,211,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 14:09:35,2017-03-10 14:31:21,2,2.78,1,N,170,43,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2017-03-10 14:09:36,2017-03-10 14:10:31,1,0.1,1,N,13,13,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8
1,2017-03-10 14:09:36,2017-03-10 14:18:21,1,1.1,1,N,163,186,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8
1,2017-03-10 14:09:37,2017-03-10 14:22:48,1,1.5,1,N,100,142,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
2,2017-03-10 14:09:37,2017-03-10 14:17:29,4,1.08,1,N,162,237,1,7.0,0.0,0.5,0.78,0.0,0.3,8.58
2,2017-03-10 14:09:37,2017-03-10 14:17:20,1,0.55,1,N,100,161,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-03-10 14:09:37,2017-03-10 14:23:49,1,2.61,1,N,229,79,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-03-10 14:09:38,2017-03-10 14:19:08,1,1.0,1,N,161,233,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 14:09:39,2017-03-10 14:20:44,1,0.8,1,N,162,170,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2017-03-10 14:09:39,2017-03-10 14:20:27,2,1.7,1,N,161,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2017-03-10 14:09:39,2017-03-10 14:29:08,1,2.5,1,N,68,161,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
1,2017-03-10 14:09:39,2017-03-10 14:41:47,1,12.4,1,N,87,138,1,36.5,0.0,0.5,7.45,0.0,0.3,44.75
1,2017-03-10 14:09:39,2017-03-10 14:21:16,1,0.9,1,N,48,68,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 14:09:39,2017-03-10 14:39:11,1,2.32,1,N,107,48,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
1,2017-03-10 14:09:40,2017-03-10 14:19:40,1,0.9,1,N,161,233,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 14:09:41,2017-03-10 14:13:52,1,0.7,1,N,142,163,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2017-03-10 14:09:41,2017-03-10 14:14:53,1,1.2,1,N,68,48,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 14:09:41,2017-03-10 14:28:45,1,3.9,1,N,246,239,1,16.5,0.0,0.5,1.8,0.0,0.3,19.1
1,2017-03-10 14:09:41,2017-03-10 14:13:57,1,0.5,1,N,113,249,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2017-03-10 14:09:41,2017-03-10 14:22:55,1,2.57,1,N,137,45,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-03-10 14:09:42,2017-03-10 14:17:28,1,2.9,1,N,140,224,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
1,2017-03-10 14:09:43,2017-03-10 14:21:31,1,4.2,1,N,170,45,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
2,2017-03-10 14:09:43,2017-03-10 14:12:19,1,0.49,1,N,238,238,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-03-10 14:09:43,2017-03-10 14:12:19,1,0.9,1,N,236,75,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-03-10 14:09:43,2017-03-10 14:21:33,1,1.09,1,N,234,170,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-03-10 14:09:43,2017-03-10 14:22:36,1,1.74,1,N,43,162,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,2017-03-10 14:09:43,2017-03-10 14:26:24,1,2.71,1,N,237,224,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2017-03-10 14:09:44,2017-03-10 14:23:15,1,1.9,1,N,100,158,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2017-03-10 14:09:44,2017-03-10 14:15:32,1,0.6,1,N,141,262,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-03-10 14:09:44,2017-03-10 14:17:04,4,1.16,1,N,238,142,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-03-10 14:09:44,2017-03-10 14:11:17,1,0.47,1,N,239,239,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2,2017-03-10 14:09:45,2017-03-10 14:30:41,2,6.66,1,N,231,238,1,22.0,0.0,0.5,5.0,0.0,0.3,27.8
1,2017-03-10 14:09:46,2017-03-10 14:11:09,1,0.2,1,N,142,142,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
2,2017-03-10 14:09:46,2017-03-10 14:16:53,1,0.46,1,N,264,264,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-03-10 14:09:46,2017-03-10 14:40:09,1,2.75,1,N,237,186,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2017-03-10 14:09:46,2017-03-10 14:25:39,6,8.7,1,N,137,138,1,25.0,0.0,0.5,0.0,5.54,0.3,31.34
2,2017-03-10 14:09:46,2017-03-10 14:41:25,5,3.98,1,N,87,230,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
2,2017-03-10 14:09:46,2017-03-10 14:31:00,2,9.4,1,N,170,138,2,27.5,0.0,0.5,0.0,5.54,0.3,33.84
2,2017-03-10 14:09:46,2017-03-10 14:28:10,5,2.06,1,N,48,237,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3
1,2017-03-10 14:09:47,2017-03-10 14:20:59,2,1.7,1,N,237,142,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-03-10 14:09:47,2017-03-10 14:20:01,1,1.7,1,N,238,263,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
1,2017-03-10 14:09:47,2017-03-10 14:13:04,1,0.5,1,N,68,100,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
2,2017-03-10 14:09:47,2017-03-10 14:20:31,3,1.19,1,N,233,237,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 14:09:48,2017-03-10 14:27:52,1,2.7,1,N,264,264,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2017-03-10 14:09:48,2017-03-10 14:34:29,2,4.0,1,N,163,231,1,18.0,0.0,0.5,4.2,0.0,0.3,23.0
1,2017-03-10 14:09:48,2017-03-10 14:22:34,1,1.0,1,N,162,186,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2017-03-10 14:09:48,2017-03-10 14:25:18,2,1.58,1,N,246,162,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2017-03-10 14:09:48,2017-03-10 14:14:32,5,0.55,1,N,230,161,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:09:48,2017-03-10 14:12:54,1,0.84,1,N,137,79,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-03-10 14:09:48,2017-03-10 14:12:51,1,0.43,1,N,238,239,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-03-10 14:09:48,2017-03-10 14:48:31,1,16.03,1,N,132,145,1,45.5,0.0,0.5,11.58,0.0,0.3,57.88
1,2017-03-10 14:09:49,2017-03-10 14:26:28,1,1.5,1,N,107,186,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
2,2017-03-10 14:09:49,2017-03-10 14:16:51,2,0.74,1,N,161,186,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
2,2017-03-10 14:09:49,2017-03-10 14:18:50,1,2.05,1,N,48,90,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-03-10 14:09:49,2017-03-10 14:23:46,2,1.49,1,N,161,234,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2017-03-10 14:09:49,2017-03-10 14:24:42,1,1.89,1,N,239,262,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2017-03-10 14:09:49,2017-03-10 14:30:54,1,4.65,1,N,263,90,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
1,2017-03-10 14:09:50,2017-03-10 14:15:21,1,0.3,1,N,164,164,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-03-10 14:09:50,2017-03-10 14:15:49,1,1.7,1,N,158,13,1,7.5,0.0,0.5,1.41,0.0,0.3,9.71
1,2017-03-10 14:09:50,2017-03-10 14:17:21,1,0.8,1,N,239,143,1,6.5,0.0,0.5,0.01,0.0,0.3,7.31
1,2017-03-10 14:09:50,2017-03-10 14:21:34,3,2.3,1,N,239,166,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 14:09:50,2017-03-10 14:24:04,1,1.85,1,N,68,114,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-03-10 14:09:50,2017-03-10 14:18:04,1,1.08,1,N,161,164,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 14:09:51,2017-03-10 14:13:53,1,0.5,1,N,141,263,1,4.5,0.0,0.5,1.55,0.0,0.3,6.85
2,2017-03-10 14:09:51,2017-03-10 14:15:34,1,0.93,1,N,237,237,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-03-10 14:09:51,2017-03-10 14:16:46,1,1.15,1,N,238,236,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:09:51,2017-03-10 14:28:57,3,3.59,1,N,113,141,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2017-03-10 14:09:52,2017-03-10 14:47:02,1,5.7,1,N,100,256,1,26.5,0.0,0.5,6.8,0.0,0.3,34.1
1,2017-03-10 14:09:52,2017-03-10 14:23:19,1,1.3,1,N,114,234,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
1,2017-03-10 14:09:52,2017-03-10 14:19:13,1,1.2,1,N,100,246,1,8.0,0.0,0.5,1.5,0.0,0.3,10.3
1,2017-03-10 14:09:52,2017-03-10 14:16:24,1,1.2,1,N,233,141,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3
2,2017-03-10 14:09:52,2017-03-10 14:14:14,1,0.79,1,N,164,234,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-03-10 14:09:53,2017-03-10 14:25:22,2,2.2,1,N,230,238,1,11.5,0.0,0.5,2.5,0.0,0.3,14.8
2,2017-03-10 14:09:53,2017-03-10 14:14:15,1,0.65,1,N,163,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:09:53,2017-03-10 14:21:48,1,1.28,1,N,100,162,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 14:09:53,2017-03-10 14:19:43,2,1.71,1,N,43,143,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-03-10 14:09:54,2017-03-10 14:30:32,1,4.79,1,N,230,231,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
1,2017-03-10 14:09:55,2017-03-10 14:26:38,1,2.3,1,N,151,262,1,12.5,0.0,0.5,1.5,0.0,0.3,14.8
1,2017-03-10 14:09:55,2017-03-10 14:28:36,1,1.7,1,N,161,186,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
2,2017-03-10 14:09:55,2017-03-10 14:25:31,1,2.26,1,N,170,144,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-03-10 14:09:55,2017-03-10 14:14:23,1,0.45,1,N,142,163,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-03-10 14:09:55,2017-03-10 14:19:35,1,0.46,1,N,161,230,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2017-03-10 14:09:56,2017-03-10 14:14:37,1,0.6,1,N,68,158,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
2,2017-03-10 14:09:56,2017-03-10 14:26:50,6,2.83,1,N,239,41,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2017-03-10 14:09:56,2017-03-10 14:31:17,1,2.92,1,N,239,162,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,2017-03-10 14:09:56,2017-03-10 14:16:48,2,1.1,1,N,249,114,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-03-10 14:09:57,2017-03-10 14:18:06,1,1.3,1,N,142,239,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-03-10 14:09:57,2017-03-10 14:32:21,1,2.63,1,N,79,230,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2017-03-10 14:09:57,2017-03-10 14:47:54,1,18.4,2,N,132,107,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34
2,2017-03-10 14:09:57,2017-03-10 14:23:37,1,1.24,1,N,186,50,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
